id,name,review_count,price,is_closed,latitude,longitude,city,state,zip_code,country,rating,phone,term,image
bistro-tupaz-san-jose-2,Bistro Tupaz,395,$$,False,37.2366851,-121.8308739,San Jose,CA,95123,US,4.0,+14085785860,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/CEzDi_DFCECO28E327TVdg/o.jpg
black-sheep-brasserie-san-jose,Black Sheep Brasserie,263,$$$,False,37.3067996606855,-121.899684849108,San Jose,CA,95125,US,4.0,+14088167251,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/CWOArG91RoyoF_8PA27Pyg/o.jpg
bluesea-san-jose-3,BlueSea,549,$$,False,37.3961946841033,-121.873583070708,San Jose,CA,95132,US,4.0,+14083471917,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/EmBj4qlyQaGd9Q4oXEhEeQ/o.jpg
bob-korean-bbq-san-jose,Bob Korean BBQ,42,$$,False,37.3151435852051,-121.977661132812,San Jose,CA,95129,US,4.0,+14083201867,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/j0hWIgeRXP1U2o0_EZuo_Q/o.jpg
bonchon-chicken-san-jose-san-jose,Bonchon Chicken - San Jose,303,$$,False,37.245479133742,-121.888971659061,San Jose,CA,95118,US,4.0,+14082167100,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/1bLU1J7DZt1lqrNdPpsV8Q/o.jpg
bun-bo-hue-an-nam-san-jose,Bun Bo Hue An Nam,1442,$,False,37.32861,-121.85831,San Jose,CA,95122,US,4.0,+14089931755,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/mKOmdEiWGjz6HCu6N-j67w/o.jpg
burnt-rice-korean-restaurant-san-jose,Burnt Rice Korean Restaurant,617,$$,False,37.3022186,-121.8636014,San Jose,CA,95125,US,3.5,+14084904776,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/u2Sq9FBvMbB5K_ftRboK4A/o.jpg
cha-cha-sushi-san-jose,Cha Cha Sushi,2641,$$,False,37.2758545677726,-121.852952245369,San Jose,CA,95136,US,4.0,+14082652416,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/pT1lS4C_7033HvLMR3iyYw/o.jpg
chef-liu-restaurant-san-jose,Chef Liu Restaurant,60,$,False,37.3881825059652,-121.862029954791,San Jose,CA,95132,US,4.0,+14088882669,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/gxA-x4TAMOKyGBNkY1F0XA/o.jpg
chez-sovan-san-jose,Chez Sovan,467,$$,False,37.35977,-121.89132,San Jose,CA,95112,US,4.5,+14082877619,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/P6LL_x8drtT1MzL-VxGuPA/o.jpg
chili-boy-san-jose,Chili Boy,41,$$,False,37.3415565490723,-121.880027770996,San Jose,CA,95112,US,4.0,+14157927623,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/KLuNE4W4iSX9wRpKyt_EVQ/o.jpg
churros-el-guero-san-jose,Churros El Guero,75,$,False,37.3243666398872,-121.809378862381,San Jose,CA,95122,US,4.5,+14086037362,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/zjxCwuEzKbbR6AuDrL6_Xw/o.jpg
claw-shack-san-jose,Claw Shack,754,$$,False,37.3728449142057,-121.8738632705,San Jose,CA,95133,US,4.5,+14086496741,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/PCwhWlImLIjtxmuMIT9ozQ/o.jpg
cubamex-san-jose,Cubamex,76,$,False,37.3310477608158,-121.88697449863,San Jose,CA,95113,US,4.5,+14083201776,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/cnAYrfkkTHBQFa-XzgGgMQ/o.jpg
dan-izakaya-restaurant-san-jose-2,Dan Izakaya Restaurant,831,$$,False,37.3002596499297,-121.980090077639,San Jose,CA,95129,US,4.0,+14082496020,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/AcB6yylAFXffgIzJku69_Q/o.jpg
danbi-korean-restaurant-san-jose,Danbi Korean Restaurant,111,$$,False,37.3561058044434,-121.904975891113,San Jose,CA,95112,US,4.5,+16692925595,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/xp2TDx8eynnB_2Pn48T2cA/o.jpg
deluxe-eatery-and-drinkery-san-jose-2,Deluxe Eatery And Drinkery,288,$$,False,37.3352763420589,-121.887778155506,San Jose,CA,95113,US,4.0,+14082717777,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/pBZSZAIRfVwfNwo4UjrZgg/o.jpg
demiya-san-jose,Demiya,84,$$,False,37.3215026855469,-121.972099304199,San Jose,CA,95129,US,4.0,+14085645503,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/z0ikfD2yqgcicRvMqsQpng/o.jpg
dish-n-dash-san-jose,Dish n Dash,114,$$,False,37.3844757080078,-121.927307128906,San Jose,CA,95131,US,4.0,+14085771995,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/FazfUdVijjIUNWkXD22avQ/o.jpg
downtown-poki-san-jose-2,Downtown Poki,143,$$,False,37.3307037353516,-121.884101867676,San Jose,CA,95112,US,4.0,+14083204070,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/Meewp1364WV9rAcj4eGYLA/o.jpg
elements-restaurant-san-jose,Elements Restaurant,222,$$,False,37.2107048034668,-121.846069335938,San Jose,CA,95120,US,4.0,+14089278773,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/KsWf3r795Nebn4NkyUA5UA/o.jpg
elevenfifty-new-lounge-and-restaurant-san-jose-4,Elevenfifty New Lounge & Restaurant,78,$$,False,37.3824582900829,-121.895041806746,San Jose,CA,95131,US,4.0,+14088996921,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/aEox8KuZjhnwCs7bXpiwgA/o.jpg
enjoy-seoul-san-jose,Enjoy Seoul,279,$$,False,37.331686351783,-121.857492602516,San Jose,CA,95122,US,4.0,+14088851298,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/tW4SDHYi5omYvcyC0fQTCA/o.jpg
falafels-drive-in-san-jose,Falafel's Drive-In,3693,$,False,37.32365,-121.93503,San Jose,CA,95128,US,4.0,+14082947886,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/uT_6e-JwYdmm91fMeqEvAw/o.jpg
farmers-union-san-jose,Farmers Union,17,$$,False,37.3353538513184,-121.893478393555,San Jose,CA,95110,US,4.0,+14082956465,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/KDxhcR3NgD3p-rtLYKFzXg/o.jpg
firehouse-no-1-gastropub-san-jose,Firehouse No.1 Gastropub,1063,$$,False,37.3363226652145,-121.893842965364,San Jose,CA,95110,US,4.0,+14082876969,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/DZuE_RmnZ75_7RhNX2UCiA/o.jpg
fuji-huoshao-and-dumpling-san-jose,Fuji Huoshao & Dumpling,180,$$,False,37.3085356707648,-122.013673824696,San Jose,CA,95129,US,4.0,+14089960317,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/yu5Lmf1vMiOw3-ATKpG-hw/o.jpg
gaku-yakitori-san-jose,Gaku Yakitori,468,$$,False,37.3088925914137,-121.993963035582,San Jose,CA,95129,US,4.0,+14089739144,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/TZtQRDx7JkwL0wafKx1uUw/o.jpg
gen-korean-bbq-house-san-jose,Gen Korean BBQ House,4107,$$,False,37.3872324410459,-121.885422354631,San Jose,CA,95131,US,4.0,+14084772773,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/gmhuJdwbD8E4pXAJeUsKDQ/o.jpg
genuine-heros-san-jose-2,Genuine Heros,38,$,False,37.2581765521602,-121.784853748977,San Jose,CA,95138,US,5.0,+14089608438,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/PubCm8VLoObGQ7W3wRBN8w/o.jpg
go-fish-poke-bar-san-jose,Go Fish Poke Bar,692,$$,False,37.303987,-122.032909,San Jose,CA,95129,US,4.5,+14083430988,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/qCkEJSN0F8OJEM9xJL4-Rw/o.jpg
gobi-mongolian-grill-san-jose,Gobi Mongolian Grill,270,$$,False,37.3836237084142,-121.898412111,San Jose,CA,95131,US,4.0,+14084414667,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/ukaXChKN6_856LBNIM78Og/o.jpg
golden-bamboo-san-jose,Golden Bamboo,38,$$,False,37.3154822436228,-121.793328116666,San Jose,CA,95148,US,4.5,+14082708350,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/g44K4Rxy4IL26w3EFYnFtA/o.jpg
golden-garlic-san-jose-5,Golden Garlic,96,$$,False,37.2963680957017,-122.031252451231,San Jose,CA,95129,US,4.0,+14088650302,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/tEyAcS0cGH3fNdcTRf7F4Q/o.jpg
golden-garlic-san-jose,Golden Garlic,243,$$,False,37.415295,-121.876054,San Jose,CA,95132,US,4.0,+14089451380,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/LzkfM4fwnONa-MJo5btd0w/o.jpg
gombei-japanese-restaurant-san-jose,Gombei Japanese Restaurant,897,$$,False,37.3489074707031,-121.894905090332,San Jose,CA,95112,US,4.0,+14082794311,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/ZJuS_EIsKheNBjX_ndrXAw/o.jpg
gulzaar-halal-restaurant-and-catering-san-jose-7,Gulzaar Halal Restaurant & catering,783,$$,False,37.3232154846191,-121.927886962891,San Jose,CA,95128,US,4.5,+14082922786,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/Ob6RFwzb7MexumFiMGOgkA/o.jpg
halal-gyro-express-san-jose,Halal Gyro Express,19,$,False,37.410648,-121.945594,San Jose,CA,95112,US,4.5,+14085260444,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/-q8sNQsyyBaNO1gwGp2oww/o.jpg
hangar-bar-and-grill-san-jose,Hangar Bar & Grill,42,$$,False,37.3645,-121.90834,San Jose,CA,95112,US,4.5,+16692432928,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/vm9D8iov3vXZUx1ebhULZQ/o.jpg
hanul-korean-san-jose,Hanul Korean,124,$$,False,37.2382011413574,-121.831901550293,San Jose,CA,95123,US,4.0,+14086132760,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/Bww1fw4JxWitl312VRRFjg/o.jpg
happiness-noodle-and-dumplings-san-jose-2,Happiness Noodle & Dumplings,51,$,False,37.3086471557617,-121.813461303711,San Jose,CA,95121,US,4.0,+14089125342,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/JA_ZkoLHGcaeqapbPHbE3Q/o.jpg
harrys-hofbrau-san-jose,Harry's Hofbrau,762,$$,False,37.3217185,-121.9708482,San Jose,CA,95129,US,4.0,+14082430434,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/RkqVgviZIeaK4ejAMGiWCA/o.jpg
hawaiian-poke-bowl-san-jose,Hawaiian Poke Bowl,296,$$,False,37.3302438977948,-121.886429402733,San Jose,CA,95113,US,4.0,+14085648393,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/keO1n4AYAPxY3FV2PhtqtQ/o.jpg
hoki-poke-san-jose-3,Hoki Poke,138,$$,False,37.3013214674192,-121.822935837963,San Jose,CA,95121,US,4.5,+14086225184,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/UD6EDN968_gY3ViIDiUyXw/o.jpg
hokkaido-ramen-santouka-san-jose,Hokkaido Ramen Santouka,2519,$$,False,37.3149669768623,-121.977912953967,San Jose,CA,95129,US,4.0,+14084461101,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Fd8-2gLRjF9I5e54R_F1qQ/o.jpg
hom-korean-kitchen-san-jose-2,HOM Korean Kitchen,397,$,False,37.3367777,-121.8890072,San Jose,CA,95113,US,4.0,+14087034777,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/SSWvCeMG4AEcHyKM-GwDQQ/o.jpg
hometown-noodle-san-jose-4,Hometown Noodle,179,$$,False,37.26109,-121.9319,San Jose,CA,95124,US,4.5,+14083698868,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/cFyFLtM9zb6Tjmp2fdxPvA/o.jpg
hotpot-first-shabu-san-jose,Hotpot First Shabu,134,$$,False,37.3487610522009,-121.89504660666,San Jose,CA,95112,US,4.0,+14082751888,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/ozlQYjBFNRQhrDnbQtHBDg/o.jpg
house-of-teriyaki-san-jose,House of Teriyaki,90,$,False,37.3881364,-121.8618417,San Jose,CA,95132,US,4.0,+14087293886,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/b6FZf2gLsd5i5Xlg33n_-g/o.jpg
ipoh-garden-malaysian-cuisine-san-jose,IPOH Garden Malaysian Cuisine,142,$$,False,37.3333088862753,-121.888223054742,San Jose,CA,95113,US,4.0,+14082972930,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/aZCAZ9zaB7ESW44A_AGh_g/o.jpg
jack-holders-restaurant-and-bar-san-jose-3,Jack Holder's Restaurant & Bar,186,$$,False,37.2685541719851,-121.906358694847,San Jose,CA,95124,US,4.0,+14086132365,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/9b6kHWU04g6sOfq2LO92OA/o.jpg
jubba-restaurant-san-jose,Jubba Restaurant,771,$$,False,37.257400543988,-121.86057318002,San Jose,CA,95136,US,4.5,+14084401504,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/P0n82QFM6sxpUIR6d0y6wQ/o.jpg
juerga-tapas-and-wine-san-jose-2,Juerga Tapas & Wine,74,$$,False,37.4018245,-121.9331376,San Jose,CA,95134,US,3.5,+14084935269,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/ed4ftrWMquEief-MWpOZSw/o.jpg
kali-noodles-and-tea-bar-san-jose,Kali Noodles and Tea Bar,93,$$,False,37.3397848425853,-121.882347352803,San Jose,CA,95113,US,4.5,+14085995855,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/gn2TI4aaHbkCLJXl1rM38g/o.jpg
kenji-sushi-san-jose-2,Kenji Sushi,1042,$$,False,37.32143,-121.9506,San Jose,CA,95128,US,4.0,+14089851889,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/TiyztK3EAA4-E0rQe589xA/o.jpg
kims-bistro-san-jose-2,Kim's Bistro,40,$$,False,37.3242633284031,-121.798384153967,San Jose,CA,95148,US,4.5,+14082380688,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/HULwoHL7189n1FWhfEFKfw/o.jpg
koja-kitchen-san-jose-7,Koja Kitchen,44,$,False,37.3156458969983,-121.97820648551,San Jose,CA,95129,US,4.0,+14084185211,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/NWv-WVi59Otbmj_Eyc3j6g/o.jpg
koja-kitchen-san-jose,KoJa Kitchen,898,$$,False,37.3832109759198,-121.896578148007,San Jose,CA,95131,US,4.0,+14084365010,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/_rYUmADW0FCzIqAwVJdj9Q/o.jpg
kyusu-burmese-cuisine-san-jose,Kyusu Burmese Cuisine,540,$$,False,37.300242847355,-121.980311715438,San Jose,CA,95129,US,4.0,+14086820777,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/c8WaqKPZAdOJOo3we7kV1A/o.jpg
la-catalana-san-jose,La Catalana,411,$$,False,37.4101613798521,-121.945188067459,San Jose,CA,95134,US,4.0,+14083241321,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/j4Y0exPphmsMpPESjDx5LQ/o.jpg
la-chingada-taqueria-san-jose,La Chingada Taqueria,31,$,False,37.399609,-121.848282,San Jose,CA,95132,US,4.0,+16692843935,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/QiVIUdEY3DdZM2iWvW3LFQ/o.jpg
lalla-grill-san-jose,Lalla Grill,41,$$,False,37.4026904681643,-121.94048649572,San Jose,CA,95134,US,4.5,+14086188072,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/qOsSuPpmEQQTnV7s-tSszw/o.jpg
le-bon-de-cuisine-san-jose,Le Bon de Cuisine,668,$,False,37.2511215209961,-121.858337402344,San Jose,CA,95123,US,4.0,+14086097267,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/iUlyt3eKi35sIvs951h4ow/o.jpg
le-papillon-san-jose,Le Papillon,746,$$$$,False,37.319791,-121.972201,San Jose,CA,95129,US,4.0,+14082963730,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/N0Ipcurp7zNPwK5SJKVopw/o.jpg
lin-garden-san-jose,Lin Garden,21,$,False,37.2107048034668,-121.846069335938,San Jose,CA,95120,US,4.5,+14089971566,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/LTx0fZk6yyAgVoK6lWlOEA/o.jpg
ludwigs-german-table-san-jose,Ludwigs German Table,184,$$,False,37.34044,-121.89275,San Jose,CA,95112,US,4.5,+14087719871,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/mnbrkxsyhNBL5fBDZ3oQlA/o.jpg
maggianos-little-italy-san-jose,Maggiano's Little Italy,2849,$$,False,37.320785118349,-121.949700120446,San Jose,CA,95128,US,3.5,+14084238973,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/AMo9gOA4omNUK1C56VzIdg/o.jpg
mandarin-house-san-jose-2,Mandarin House,72,$$,False,37.2446232933486,-121.889558452923,San Jose,CA,95118,US,4.0,+14088264232,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/rqbnG-q5t6ATDRg41978QA/o.jpg
masa-ramen-noodle-bar-san-jose-3,Masa Ramen  Noodle Bar,267,$$,False,37.2488359136903,-121.857955913819,San Jose,CA,95123,US,4.0,+16692456272,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/sjse-CBF2h6b743LjUvydg/o.jpg
may-flower-restaurant-san-jose,May Flower Restaurant,106,$$,False,37.3058965057098,-121.977736267494,San Jose,CA,95129,US,3.5,+14082469550,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/t7wRHc1_CDcP22l9np045w/o.jpg
mayas-cafe-san-jose-2,Maya's Cafe,426,$$,False,37.274462,-121.932768,San Jose,CA,95124,US,4.5,+14085598700,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/9QwzPJsQjjaPxS3CdIeQcA/o.jpg
menara-moroccan-restaurant-san-jose,Menara Moroccan Restaurant,429,$$$,False,37.3622939,-121.9091147,San Jose,CA,95112,US,4.0,+14084531983,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/jg-b_04NPbkWqNu6VoDi_g/o.jpg
mi-quang-co-thao-san-jose,Mi Quang Co Thao,106,$$,False,37.3661727905273,-121.90843963623,San Jose,CA,95112,US,4.0,+14082169035,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/ZzmtJAStIk8SG5uDyUrIVw/o.jpg
milohas-san-jose,Milohas,374,$,False,37.2556595,-121.8970034,San Jose,CA,95118,US,4.5,+14087843736,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/8-pmaw3IAnxAuehCv4JL-g/o.jpg
minas-korean-bbq-san-jose,Mina's Korean BBQ,101,$$,False,37.4106483459473,-121.945594787598,San Jose,CA,95134,US,4.0,+14084332270,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Ya0STfSEU6oi46JDxnPRTw/o.jpg
mori-kitchen-san-jose,Mori Kitchen,241,$$,False,37.31022,-122.03182,San Jose,CA,95129,US,4.0,+14083431148,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Yomk0xwQ96oRFl8Ayd1Krw/o.jpg
naan-and-curry-san-jose,Naan & Curry,173,$,False,37.3213769539135,-121.971962986203,San Jose,CA,95129,US,4.0,+14082431557,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/L50d6D9qnOijie3yvQ5Oag/o.jpg
nemea-greek-taverna-san-jose-2,Nemea Greek Taverna,561,$$$,False,37.3344870438572,-121.88913108731,San Jose,CA,95113,US,4.0,+14082794225,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/DcjTaXfQn2NMGQhnlo543A/o.jpg
nick-the-greek-san-jose-4,Nick the Greek,67,$$,False,37.2324493695089,-121.774839201405,San Jose,CA,95119,US,4.0,+14083632192,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/4Maso6G4hSpYjJFTZe9fZQ/o.jpg
nick-the-greek-san-jose,Nick The Greek,521,$,False,37.335210678353,-121.892775829557,San Jose,CA,95113,US,4.0,+14082946425,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/hGUTqcye4dCCcrifXThxtQ/o.jpg
nomikai-san-jose-2,Nomikai,206,$$,False,37.3352859388708,-121.88993498683,San Jose,CA,95113,US,4.0,+14082877199,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/_Ahsabbm55GvG57Lm7-ciw/o.jpg
odenyaki-bistro-san-jose,Odenyaki Bistro,159,$$,False,37.3027332,-121.8643963,San Jose,CA,95125,US,3.5,+14088992250,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/cg1L6Ebjvhq1tnJQdl7BEA/o.jpg
opa-san-jose-5,Opa!,454,$$,False,37.3084919409491,-121.900635557078,San Jose,CA,95125,US,3.5,+14089988704,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/4SHsJKv3QU3mgPh3af0AhQ/o.jpg
organic-choice-san-jose,Organic Choice,42,$$,False,37.3199951,-121.97321,San Jose,CA,95129,US,4.5,+14082481525,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/BjLpbjqNtCVkuxOVY0qh9Q/o.jpg
oros-thai-restaurant-san-jose,Oros Thai Restaurant,269,$$,False,37.236274,-121.8048176,San Jose,CA,95123,US,4.0,+14088097878,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/6nReYLc55Z8YLexubdpagA/o.jpg
our-house-san-jose-2,Our House,157,$$,False,37.3313634,-121.8918385,San Jose,CA,95113,US,4.5,+14083724135,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/Yk-o7DKW-GXVPYVtdtgOcA/o.jpg
oveja-negra-san-jose-2,Oveja Negra,13,$$$,False,37.320930480957,-121.948272705078,San Jose,CA,95128,US,4.0,+14084235400,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/IF3D1vpMzFN96ITAuwPFNA/o.jpg
paesano-ristorante-italiano-san-jose,Paesano Ristorante Italiano,636,$$,False,37.336166540678,-121.89867135144,San Jose,CA,95110,US,4.0,+14082179327,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/YdJrho96QYTD38wOUPuoMQ/o.jpg
paper-plane-san-jose-2,Paper Plane,827,$$,False,37.3350126347807,-121.889442006445,San Jose,CA,95113,US,4.0,+14087132625,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/xQTlKvTidIvFQITle5cfRA/o.jpg
park-station-hashery-san-jose,Park Station Hashery,110,$$,False,37.3340061204422,-121.924584810667,San Jose,CA,95126,US,3.5,+14083201711,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/qP7srYVWsb1pZqZZ3pHYIw/o.jpg
pho-bowl-san-jose-4,Pho Bowl,123,$,False,37.2597312927246,-121.807884216309,San Jose,CA,95111,US,4.0,+14082818288,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/87z2v7nKPezi31dUrSD7yg/o.jpg
pho-papa-san-jose,Pho Papa,147,$,False,37.3061662375316,-121.81279733777,San Jose,CA,95121,US,3.5,+14082700600,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/iRIlTypDdlQxb6KGGA2xSA/o.jpg
pizza-antica-san-jose,Pizza Antica,2185,$$,False,37.3217489749968,-121.948049744656,San Jose,CA,95128,US,4.0,+14085578373,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/zBCke-6K8aajI47w7WZPWw/o.jpg
poke-bar-san-jose,Poke Bar,15,$$,False,37.31986,-121.94899,San Jose,CA,95128,US,4.0,+14159608000,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/snGs3anowcz81WrAVdBwoQ/o.jpg
poke-house-san-jose,Poke House,620,$$,False,37.3869864701951,-121.883587985605,San Jose,CA,95131,US,4.0,+14087539361,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/lAadKVPpGeP01YLLbMkW_g/o.jpg
poke-paradise-san-jose-2,Poke Paradise,6,$$,False,37.31931,-121.97433,San Jose,CA,95129,US,3.5,+14083201930,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/UDIe59ARVh4xh-U3Nx2u8A/o.jpg
poki-bowl-san-jose-3,Poki Bowl,988,$$,False,37.2613711099839,-121.876094578571,San Jose,CA,95118,US,4.0,+16692477654,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/hmfYu2gcbPvQPCRgiNCp6Q/o.jpg
pokéworks-san-jose-3,Pokéworks,33,$$,False,37.4015318715139,-121.940605678712,San Jose,CA,95134,US,4.5,+14089122306,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/3bT-G39-c0E4czquJd2Oog/o.jpg
q-pot-korean-bbq-and-hot-pot-san-jose,Q Pot Korean BBQ & Hot Pot,759,$$,False,37.306013162252,-121.812119074166,San Jose,CA,95121,US,3.5,+16692343095,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/wFRgyzSt0JzQUPgrEhouCw/o.jpg
roots-and-rye-san-jose,Roots and Rye,423,$$,False,37.3209682592608,-121.949590349876,San Jose,CA,95128,US,3.5,+14084292909,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/2fDzYmcZG2XRyYFgLN7c2Q/o.jpg
sanraku-san-jose,Sanraku,95,$$,False,37.25199,-121.86203,San Jose,CA,95123,US,4.0,+14083632110,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/DTNxIVzgdiTkYhHIC0Cgcg/o.jpg
scotts-seafood-san-jose-4,Scott's Seafood,634,$$$,False,37.3318048646183,-121.891520633101,San Jose,CA,95113,US,3.5,+14089711700,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/tH-sL32iNPMiqWpNbkCoaw/o.jpg
shiki-japanese-restaurant-san-jose,Shiki Japanese Restaurant,347,$,False,37.236479,-121.803063,San Jose,CA,95119,US,4.0,+14082256454,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/4r8_gVieRPME_bfhhN5JWg/o.jpg
siena-bistro-san-jose,Siena Bistro,379,$$,False,37.303953738402,-121.89842191464,San Jose,CA,95125,US,4.0,+14082710837,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/aBbslFbCtFA8IxHp12WA2A/o.jpg
simpleviet-san-jose-2,SimpleViet,316,$,False,37.2316627502441,-121.775283813477,San Jose,CA,95119,US,4.0,+14083632152,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/a8WJ5o2VqE5JEkhrD_310A/o.jpg
sizzle-spot-san-jose,Sizzle Spot,211,$$,False,37.32861,-121.85831,San Jose,CA,95122,US,4.0,+14082179394,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/Nv0PYEmvnbCP5e1zjY5EaQ/o.jpg
sj-omogari-korean-restaurant-san-jose-2,SJ Omogari Korean Restaurant,1841,$$,False,37.348433,-121.895124,San Jose,CA,95112,US,4.0,+14082888134,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/6CYmyA1a7l7ctd6lCM8FOw/o.jpg
smoking-pig-bbq-san-jose-7,Smoking Pig BBQ,93,$$,False,37.3507209093474,-121.922616939148,San Jose,CA,95110,US,4.0,+14082891510,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/KTtqz9kDR-b4K4U5P-ggyA/o.jpg
