id,rating,time_created,text
bahama-breeze-tampa,3,2017-03-29 06:16:05,I've been here a few times when I come to Tampa because my stepmom loves this place. I think it's an overall good place. Fun with live music. Large and a...
bartaco-tampa-3,5,2017-04-07 18:13:21,We don't normally hang out in this area of town so I was a bit skeptical as to the personalities that we were going to run into. To my surprise the staff...
bartaco-tampa-3,5,2017-04-07 17:51:24,This place has great tacos. I had the sesame ribeye with kimchi the shrimp and the portobello mushroom taco.  They were all delicious.  I particularly...
bartaco-tampa-3,4,2017-03-27 03:41:01,I'm obsessed. I absolutely loved my meal here. The best part? It was fairly healthy! We went here on a Friday night and it was packed. When we arrived...
bazille-tampa,5,2016-12-12 20:30:03,Hidden gem run don't walk!  Food is really good.  Top quality.  Excellent service.French dip was the best I've ever had.  Too full for dessert but it...
bazille-tampa,4,2016-12-29 09:12:57,I seem to always forget that Nordstrom has a restaurant until someone brings it up. Tucked away on the 2nd floor (park on upper level outside parking deck...
bazille-tampa,5,2017-04-20 13:06:47,Delicious and convenient if you are shopping at Nordstrom or International Mall. Upstairs at Nordstrom. The food is fresh and delicious.  My personal...
bernini-restaurant-tampa,4,2017-01-25 10:43:44,Happy hour? You guessed it. If you're new to Tampa or a Tampa veteran you're in for a treat with this one. Bernini is quite possibly one of the best...
bernini-restaurant-tampa,1,2017-02-10 12:50:30,When a private party upstairs turned into a drunken screaming match none of the staff took measure to calm the situation or remove the grown adults who...
bernini-restaurant-tampa,5,2017-01-24 13:54:15,Bernini has a lovely private room upstairs and we had it mostly full for a company get together - the separate bar by the banquet table was put through its...
berns-steak-house-tampa,5,2017-03-30 07:29:05,Weird confession - ever since I read about Bern's last year I've been kind of obsessed!  I've read the whole menu and countless Yelp reviews. This is...
berns-steak-house-tampa,4,2017-03-25 20:06:39,Oh Bern's this place is absolutely wonderful. Positives: Simply the best steak I've ever had. I ordered the delmonico and my husband had the chateaubriand....
berns-steak-house-tampa,5,2017-03-21 17:20:38,This was my first visit to Bern's Steakhouse. We made reservations two months prior for 8p on a Saturday night. We arrived a few minutes early and were...
besito-mexican-restaurant-tampa,5,2017-04-06 12:21:15,Nice and friendly we got the table side guacamole! Delicious I chose the Jamaica margarita strong enough to know your sox off Good drink food I selected...
besito-mexican-restaurant-tampa,4,2017-04-03 10:36:27,Solid food solid service. I love the ambiance both outside on the patio and inside. The patio boasts a really lovely fountain under shade supplying...
besito-mexican-restaurant-tampa,3,2017-04-01 16:24:57,From the moment we walked in we weren't given a choice of sitting inside or outside. We were wisked away quickly to a table in a side dining room...
big-rays-fish-camp-tampa,5,2017-01-17 16:58:44,Big Rays is a local neighborhood gem good for an outdoor fish meal a couple of beers and good fisherman atmosphere. Cant recommend the grouper sandwich...
big-rays-fish-camp-tampa,1,2017-04-13 12:39:35,My previous detailed 1 star review was also removed as another yelper mentioned...hmmmI had a shrimp po' boy sandwich with lettuce. The shrimp was fried....
big-rays-fish-camp-tampa,1,2017-02-09 08:38:08,Terrible beyond reason. Old seafood bland some items were overcooked while others were undercooked. My previous detailed one-star review was removed.
boca-tampa,5,2017-03-27 13:01:51,Thanks Boca staff for a delightful evening out.From the front door thru dinner the staff showed interest in my party of two. We were seated at the bar for...
boca-tampa,5,2017-03-23 16:30:25,Here's a spot that knows what's up. Fantastic service all the way from the valet and into the kitchen.I tried their meatloaf per the suggestion of my...
boca-tampa,4,2017-03-09 13:06:49,Crowds always seems to be part of the scene at Boca. Drive by when weekend brunch is being served and it's tough to spot a single empty seat indoors or...
cena-tampa,5,2017-03-17 13:38:23,I had a thoroughly enjoyable solo meal at Cena while in Tampa on business. For those without transportation I suggest the Teco line streetcar system or a...
cena-tampa,5,2017-03-15 08:48:22,Went to Cena for the first time before attending the Game of Thrones Orchestra at the Amalie Arena. The bartenders joyful demeanor and playful humor really...
cena-tampa,4,2017-03-10 18:34:33,Great complex Northern Italian food in small residential condo strip area. The size makes tables close together (NYC style) but the food makes up for it....
chop-chop-shop-tampa,5,2017-04-12 19:25:52,Hip Korean spot.  BYOB!! Liquor store right next store so very convenient to pick up your favorite 6-pack to compliment your selected bowl.  I had the...
chop-chop-shop-tampa,2,2017-03-04 17:19:18,What was my favorite place in the neighborhood is now a disappointment. I know chefs are artists I truly get that. I am someone that has a high...
chop-chop-shop-tampa,3,2017-02-18 19:53:03,Being from orlando I would compare this to Bento. It is asian fusion style food in a rice bowl. Pork or chicken with rice and add ons too. This place is...
ciccio-cali-tampa,5,2017-04-15 19:01:51,Went with a girlfriend at lunch and now I can't stop craving the Hot and Crunchy Tuna Bowl!  At lunch you order at the counter but at dinner there's...
ciccio-cali-tampa,4,2017-04-08 18:59:39,I love coming here for takeout.  The staff is super friendly.  I would highly recommend the buffalo chicken bowl.  You can put of substitute spaghetti...
ciccio-cali-tampa,5,2017-03-22 08:43:51,If you ever have the pleasure of visiting while Stephanie is anywhere in the building you are in for a treat. The delicious food is a bonus to the amazing...
ciros-speakeasy-and-supper-club-tampa,5,2017-02-13 13:28:46,This place was so cool. We decided to keep the party going and walked here after dinner at Bern's. It's just a few blocks away in an apartment/condo...
ciros-speakeasy-and-supper-club-tampa,3,2017-03-16 12:58:53,Having been to a few other speakeasies I couldn't wait to check this one out here in Tampa. Ended up being just as the rating says 'a-ok'. Not "so cool...
ciros-speakeasy-and-supper-club-tampa,5,2017-01-06 13:03:36,One of Tampa Bay's Best Romantic Spots!I received a reservation for this location for a Christmas present and we had reservations for 5:30 PM a Tuesday...
columbia-cafe-on-the-tampa-riverwalk-tampa-2,5,2017-02-05 15:09:30,I'm gonna give this place a 5 star even though I normally don't do that. This is all with the hope to bring the overall rating up a little bit. I was so...
columbia-cafe-on-the-tampa-riverwalk-tampa-2,3,2017-04-07 14:13:13,I came here for cocktails and stayed for the tapas. That was a mixed bag. The mojitos were great. Their take on the tortilla gallega was delicious. The...
columbia-cafe-on-the-tampa-riverwalk-tampa-2,3,2017-03-13 09:56:44,Atmosphere was great! Drinks server and scallop appetizer were wonderful. However the Mahi-mahi was so dry I HAD to dip it in the accompanying Mojo...
columbia-restaurant-tampa,4,2017-04-17 10:17:13,My boyfriend his parents and I had finished a brewery tour and were ready for something to eat. We headed to Ybor and wanted to try our luck at Columbia....
columbia-restaurant-tampa,2,2017-04-19 03:42:18,We were disappointed on our 15 year anniversary dinner. Had the price not been so high I would've given it another star but if you think so highly of your...
columbia-restaurant-tampa,2,2017-04-15 13:52:41,We had such high expectations after reading about the history of the restaurant and the rave reviews. The service was ok. Our waiter barely said 2 words...
coopers-hawk-winery-and-restaurants-tampa,5,2016-12-02 07:27:52,I was truly impressed!  Finally went here for the first time. We typically avoid chains but this place didn't feel like a chain at all. They have wine and...
coopers-hawk-winery-and-restaurants-tampa,4,2017-01-08 18:04:04,Friends recommended this place and I looked up the reviews on Yelp and pictures...food looked great! So I tried it! We ordered several appetizers: pot...
coopers-hawk-winery-and-restaurants-tampa,1,2016-11-27 04:54:43,Horrible service. Even more horrible food. Food was stale. drinks were never filled. Steak was cooked to death. There was hair in the ahi tuna. Vegetables...
datz-tampa,5,2017-04-16 20:22:17,my friend and i were there around 11:45 so they were still offering breakfast! yes!!!we both thought about the cheesy todd and the biscuits and crazy (oh...
datz-tampa,5,2017-04-07 10:27:13,LOVE! I wish I had the stomach to taste every single dish on the menu. This is def my spot for brunch and not some fancy omelette. The price is totally...
datz-tampa,2,2017-04-06 14:02:30,This was my second time at datz for weekend brunch. I quite like the way the restaurant looks as well as it's location.   First time I got an omlette and...
doc-bs-fresh-kitchen-tampa,5,2017-04-16 14:27:02,What a great eclectic flare on a burger and sandwich joint...creative recipes and great good.  My wife and I wanted to try something new and came across...
doc-bs-fresh-kitchen-tampa,3,2017-02-26 09:43:42,Just to give a bit of insight on my three star rating.. I am very particular and I don't just throw out 4 and 5 star ratings easily. A three star rating is...
doc-bs-fresh-kitchen-tampa,4,2017-02-24 07:51:26,My husband and I ate dinner here last night for his birthday.  We were in the area and wanted to try something new.  We arrived at 9pm and was seated right...
eddie-vs-prime-seafood-and-steak-tampa,5,2017-04-05 17:41:16,Yes 5 stars! From beginning to end we were treated like if we've been going there for years. The manager Thomas was very welcoming and walked us to this...
eddie-vs-prime-seafood-and-steak-tampa,4,2017-04-04 23:06:32,Wow what an experience. The service the ambiance the food... This is definitely a prime steakhouse. Reservations are recommended but not sure if...
eddie-vs-prime-seafood-and-steak-tampa,5,2017-03-28 13:54:51,Chilean Sea Bass Hong Kong Style was one of the best things I've eaten in a few years definitely recommend it! We had a lovely server Christine who paid...
edison-food-drink-lab-tampa,4,2017-03-31 12:33:06,Overview:Make a resyHidden gemCome during the weekI was recommend this place by a friend when I was traveling for work. We sat at the bar and looked...
edison-food-drink-lab-tampa,4,2017-03-23 14:03:14,I visited Edison's while traveling based upon a friend's recommendation and so many glorious reviews. I felt fortunate getting a same day reservation on a...
edison-food-drink-lab-tampa,1,2017-03-21 18:11:56,Entrees are $30 but you're getting $10 flavor and $5 serviceWe waited ~90 minutes before our entrees even came out.  Every time we finished a dish it...
el-puerto-argentinean-grill-tampa,4,2016-12-18 14:28:38,The place was empty on a Sunday afternoon so the wait was minimal and the service was decent. I ordered a bowl of seafood soup and also dulce de leche...
el-puerto-argentinean-grill-tampa,5,2017-04-20 17:42:15,Awesome little hole in the wall! Loved the parrillada fried calamaris and octopus. Staff were friendly as well. Will definitely come back here again.
el-puerto-argentinean-grill-tampa,5,2016-08-09 19:36:57,What a great lunch stop. Hidden in the Ybor historic district it would be easy to miss this stop.....  just look for the wild roosters.An extensive menu...
ellas-americana-folk-art-cafe-tampa,5,2017-03-28 19:51:35,Could not be happier with the whole dinning experience here. Service was excellent. Our waitress was fast friendly and knowledgeable.  The atmosphere is...
ellas-americana-folk-art-cafe-tampa,4,2017-03-21 20:30:18,Second time here.  This time I had a pizza mostly cheese (the Don) - ricotta mozzarella goat cheese and asked for chopped bacon to be added. The pizza...
ellas-americana-folk-art-cafe-tampa,5,2017-03-19 19:10:02,Shame on me for not coming here after living in Tampa for over 3 years. Came here for my sister's birthday and it was fantastic! Very attentive and kind...
fabrica-woodfired-pizza-tampa,5,2017-01-16 10:37:26,KNOCKS IT OUT OF THE PARK!!!!!!I'm going start by addressing some of few the negative reviews I saw here because after going I couldn't understand what...
fabrica-woodfired-pizza-tampa,4,2017-01-08 13:25:29,Decent pizza especially for late night which is when we came. I wasn't overly impressed however I liked the service. We got olives a spinach cranberry...
fabrica-woodfired-pizza-tampa,5,2016-12-03 17:23:27,My husband and I work for a cooking school in Italy. Our standard for good pizza is pretty damn high and we have found several good pizza places back home...
fodder-and-shine-tampa,5,2017-02-14 13:23:58,So I've had drinks at Fodder & Shine with friends multiple times because the atmosphere is pretty chill the decor is on point and well...the bartenders...
fodder-and-shine-tampa,4,2017-02-08 12:17:34,Loved the atmosphere and enjoyed our drinks.We came for a little predrinks and bites before other plans and we were tempted to stay as there were cocktails...
fodder-and-shine-tampa,5,2017-01-01 20:46:43,We sat at the patio area and enjoyed the breeze coming from the cars driving by. I ordered the cauliflower steak with pesto spread over a bed of peanuts....
franklin-manor-tampa,4,2017-02-13 19:29:40,Ended up here on a Saturday night and was impressed by how fun this place was! It was a chilly night sometime at the end of January but that didn't stop us...
franklin-manor-tampa,2,2017-04-01 07:38:09,My experience in a nut shell "da fuq?"In order to sit at a four seated table they asked you to buy a bottle. By "bottle" they meant "in exchange for a...
franklin-manor-tampa,4,2016-11-07 07:29:06,We stopped by FM to check it out after hearing mixed reviews.  It was around midnight on Saturday night.  Being new to Tampa and not sure what to expect we...
fresh-bites-tampa,5,2017-03-26 16:25:44,They deserve a 4 star! One of the best experience I had from a local restaurant. It's nice to see and hear that the place is ran by a family. And that they...
fresh-bites-tampa,4,2017-02-04 04:59:49,This place is a gem! If you enjoy and appreciate Mediterranean and organic/ food there's no better place in the area. We always get the falafel and beef...
fresh-bites-tampa,3,2017-01-29 10:24:02,It took awhile for me to review this place. As I was contemplating between stars. Likes: Ambience portioned food the sole use organic food/ingredients...
fresh-kitchen-tampa,5,2017-03-23 16:24:29,I love that I can quickly go through the line and snag some food that's healthy and tasty.  I also like the fact they let you get a kids bowl (smaller...
fresh-kitchen-tampa,3,2017-03-28 23:56:12,The food is really good and you'd be hard pressed to find similar quality without paying a lot more. That being said I took off two stars because of how...
fresh-kitchen-tampa,5,2017-03-10 06:12:45,This is hands down my absolute favorite place to go if I want a healthy and guilt-free lunch!! I have been here more times than I can count and the awesome...
happy-fish-tampa,5,2017-03-24 10:47:43,Oh my goodness. Happy Fish certainly made me happy. We stopped in for lunch on a Friday and left both full and with smiles on our faces. We had the...
happy-fish-tampa,4,2017-03-28 17:09:08,Visited this place while vacationing in Tampa.The ceviche was very good. The bistec al pobre not so much. The steak was dry and flavorless but edible. We...
happy-fish-tampa,5,2017-02-20 18:13:23,Happy Fish should be called "Happy Place". What a terrific place to enjoy a meal with food that tastes so unique?!As other Yelpers have noted you have to...
hattricks-tampa,5,2017-04-08 16:31:53,Wings: Have to say they are the best I've had in years.  Have to get the Shake n Bake style.  Service:  Though the restaurant is first come first serve on...
hattricks-tampa,4,2017-02-26 12:17:37,Went with my friend during lunch hour because it was close to the Tampa convention center..Service was fast even though they were crowded.The food was...
hattricks-tampa,5,2017-02-24 14:59:19,Crowded busy night!  What an amazing waitress we had!!! So sweet and kind and got all of our special orders right (from memory). Grouper was amazing...
haven-tampa-3,5,2017-03-18 11:53:08,Haven rivals BT and Edison in service and quality of food though I did not find the dining room as visually appealing as either of those establishments. It...
haven-tampa-3,4,2017-02-05 12:18:43,If you are a cheese lover Haven is a must visit. There are dozens of cheeses on their menu and the "Cheese Monger" offers a selection of 18(!) of them on...
haven-tampa-3,5,2017-02-03 10:19:25,Hello again fellow Yelpers!!! Here's another fine review of a local spot in Tampa FL that's sure to help you find a place to eat...Haven is located in...
hotel-bar-tampa,5,2017-02-27 19:39:34,I really like this place. It is a small bar-restaurant with emphasis on the bar. A craft cocktail place with effort made to produce quality product. There...
hotel-bar-tampa,4,2017-04-10 19:45:45,This place is cool. It's a great date spot. It's a nice lounge and bar. Very small and cozy. Bartenders make good drinks and there is a small food menu...
hotel-bar-tampa,5,2017-02-15 06:59:46,HOTEL BAR - across from the Hilton in downtown Tampa nice little gem  beautiful decor and the bar is packed even late at night but if you get a seat at the...
ichicoro-ramen-tampa-2,5,2017-04-19 08:25:20,Awesome placeThe inside is very cool it is divided into a bar area and a dining room. Everyone yells hello when you walk in which is fun. The menu is...
ichicoro-ramen-tampa-2,5,2017-04-14 06:47:02,5 stars! Great flavor great ramen great atmosphere!Read my full review at:https://tiffanyeatstampa.com/2017/04/13/ichicoro-ramen/
ichicoro-ramen-tampa-2,3,2017-04-12 15:17:23,I've been here twice both times during brunch and both times the restaurant was pretty packed. You might want to make a reservation if you have a larger...
konan-bbq-tampa,5,2017-04-14 12:23:25,Visiting from Texas and looking for a BBQ place when we struck upon this little gem.  With a minimalist decor the focus here is clearly on the smoked...
konan-bbq-tampa,4,2017-04-07 14:29:10,"Where are you taking me Google maps are you sure I can turn there? Oh hey that smells like good food!" ...Finally got to try it for a Friday lunch.  You...
konan-bbq-tampa,5,2017-02-26 11:26:05,BEST BBQ IN THE BAY?Yes- I've been to all the big BBQ restaurants in Tampa Bay (Rivers Hog Mission- these are just nicknames of course) as well as a few...
la-mansion-de-la-arepa-tampa,5,2017-04-01 10:55:51,I am half Venezuelan and this place is great. Nothing fancy but very authentic and the portions are big. I also love the mango and strawberry smoothies....
la-mansion-de-la-arepa-tampa,2,2017-03-20 17:37:44,This is an OK restaurant serving Venezuelan cuisine. I am Venezuelan and have eaten at four Bay area restaurants serving Venezuelan food. I will rate each...
la-mansion-de-la-arepa-tampa,5,2017-04-09 11:14:29,I was born in Venezuela so I've had plenty of arepas and cachapa stuff. Most places don't cook the arepas fully this was not one of them. They cook the...
la-terrazza-ristorante-italiano-tampa,5,2017-01-23 13:30:42,This place is food nirvana! Excellent excellent excellent! Luigi is true gentlemen and his staff is always attentive....but the food? To kill for. Folks...
la-terrazza-ristorante-italiano-tampa,4,2017-03-04 20:27:29,Luigi and his staff makes you feel like you belong and you're one of the family.  I thought the food was normal Italian fare and reasonably priced however...
la-terrazza-ristorante-italiano-tampa,2,2017-02-14 18:39:59,NICE IDEA FUN LOCATION tourist food. Hard pass. SALADS both the arugula and terranza salads were very good pit in olive hurt the teeth some. Arugula...
lolis-mexican-cravings-tampa,5,2017-04-07 08:56:35,Coworker was raving about this place before we even set foot on the plane to Tampa. Totally jusitifed.Not sure what else to say except really friggien...
lolis-mexican-cravings-tampa,5,2017-04-01 11:47:35,Went in for the Agua de Jamaica and stayed for the tasty tacos!  Had the chicken tacos and loved how flavorful and filling they were. Loved my drink. It is...
lolis-mexican-cravings-tampa,4,2017-03-31 08:37:52,Was down in Tampa for a visit and my sis brought me to this joint. Small place with a straight forward menu. I opted for a couple of tacos (one chicken on...
los-comparres-tampa,5,2017-04-02 09:04:17,best freaken taco spot in all of tampa!hell yea! !!From your True San Antonio GalBeen looking for a REAL taco spot...this place is da bombdiggityMy...
los-comparres-tampa,5,2017-02-18 22:32:58,Fantastic Mexican truck. The guys there are very kind and polite.The tacos are superb.  Tostado was delicious.  Veggies seem very fresh and clean....
los-comparres-tampa,5,2017-02-15 20:29:16,This place is AWESOME! Between 2 of us we tried shrimp fish chicken tongue carne asada and port. All were awesome. Loved the red sauce thought the...
mangú-latin-café-tampa,5,2016-11-23 09:27:31,Yes it's as good as all the reviews say. The mangu is delicious and something new to me. At first I wasn't so sure about what I was eating but after a few...
mangú-latin-café-tampa,4,2017-04-07 10:33:39,We stopped in for a quick lunch based on reviews. The restaurant is hard to find in a tiny strip mall but once you find it with gps you are amazed inside....
mangú-latin-café-tampa,5,2017-04-13 14:07:31,The food here is amazzinggg! Must stop in at least once if you're around the area. If you come once you'll be dying to go back. Everything is good. So much...
mermaid-tavern-tampa,5,2017-03-20 08:26:44,2 words FREAKING DELICIOUS!!!!Was visiting Tampa with my friend and came across this little gem!We had an amazing night- excellent beer and wine...
mermaid-tavern-tampa,2,2017-02-19 18:43:55,I had high hopes for the place based on previous yelp reviews... however the food was seriously disappointing... I ordered the Carribbean Style Kingfish...
mermaid-tavern-tampa,3,2017-02-14 21:16:31,+ Lots of seating+ Chill employees+ Big varied menu of beers+ Really funny menu both of beer and food- Burnt/super hard bread on grilled cheese- Felt...
mise-en-place-tampa,5,2017-03-01 17:37:06,Exceptional!!!I followed my Yelp community and as usual my fellow Yelp community did not disappoint.  The courses are creative and solid. There was whimsy...
mise-en-place-tampa,3,2017-02-15 10:16:36,This was my first time at Mise En Place for a sit down dinner.  Previously I had been there for a private company dinner around 2004.We had reservations...
mise-en-place-tampa,5,2016-12-17 19:58:51,First time here.We were a little turned off  by the wait we experienced between getting  a table and having the server coming over to take our order but...
mothers-tampa,5,2017-03-30 14:36:27,Always good food variety of speciality cocktails and awesome service!!!! Wish they'd occasionally do a special entree to switch up the menu :-)Great...
mothers-tampa,5,2017-03-15 18:38:44,I went for Sunday Brunch this past week. It was my first time there and I must say we had a fabulous time. We sat outside at one of the patio high tops...
mothers-tampa,4,2017-01-23 08:40:16,The atmosphere is really what bumped this up from a three star to a four star for me. The staff were really attentive and courteous as well. I elected to...
noble-rice-tampa,5,2017-03-24 20:39:51,Excellent food composition brilliant design cute location and  run by people who care kudos!
noble-rice-tampa,3,2017-03-10 20:13:25,Overall not bad but I wouldn't come back.The ramen was the highlight - the broth and meat were tasty. However the prices were high and the portions were...
noble-rice-tampa,1,2017-02-13 20:23:44,Had a reservation for the $200 omakase dinner at 8pm that we never got to experience even after showing up at 7:50pm and waited for an hour with no clear...
noodle-kitchen-and-market-tampa,5,2017-04-06 09:26:20,Love love love!  I love the concept of fast and fresh noodle bowls and getting to chose what I want in them.  Most noodles bowls just don't come with enough...
noodle-kitchen-and-market-tampa,4,2017-04-10 08:55:56,Why 4 stars? Because I enjoyed my bowl-o-noodles but it was a bit pricier than I expected.   ---   ---   ---There's something about the set-up of a...
noodle-kitchen-and-market-tampa,3,2017-04-09 17:39:31,If you like Fresh Kitchen and Asian food you will like this spot. My friend and I tried it out the other day and we liked it. The concept is similar to...
oggi-italian-street-food-tampa,5,2017-03-19 16:48:02,Italian food usually is not a go to for me but this place called our name. It didn't disappoint whatsoever and it was everything I want in a perfect...
oggi-italian-street-food-tampa,5,2017-02-16 10:00:37,Great food at great prices.I wanted to try this place out when they were still serving lunch and was pleasantly surprised.  I had a meatball sandwich and...
oggi-italian-street-food-tampa,5,2017-01-31 20:17:26,Oggi Italian felt like a little cozy place in Italy where grandma was in the kitchen cooking dinner. The atmosphere was warm and service outstanding....
old-heights-bistro-tampa-2,5,2016-10-30 09:11:04,A group of us dined here last night.   Everyone absolutely loved it!!  The food was delicious and the table was set up so nicely with candles and flowers....
old-heights-bistro-tampa-2,4,2017-04-14 17:21:56,This is such a cute little bistro! Checked it out today for lunch and just loved the cozy place I will be honest I was a little disappointed to find their...
old-heights-bistro-tampa-2,5,2017-04-18 10:59:01,This Bistro has now moved from being the hidden gem of tampa restaurants to being the new Mecca for foodies! The sushi roll was so fresh and The burger was...
on-swann-tampa-2,5,2017-03-13 16:26:23,I asked a restauranter for a dinner recommendation for my last free night in downtown Tampa. He sugggested stopping in for charcuterie in SoHo and then to...
on-swann-tampa-2,2,2017-04-18 08:20:18,Is this a restaurant or just a place to be seen? Because the food needs much improvement."Heirloom" tomatoes were tasteless.Pork chop was PURE...
on-swann-tampa-2,4,2017-04-07 09:09:45,After a horrible night in a work-based hotel decent food for lunch was of utmost importance. I needed to drive a coworker to the Tampa Airport and we both...
osteria-natalina-tampa,5,2017-02-17 17:12:19,Quite possibly the very best Italian meal that I have ever enjoyed.......Osteria Natalina is a small family-owned and operated restaurant located in a...
osteria-natalina-tampa,4,2017-02-23 16:40:09,Thank you yelp.  We were exhausted starving for extra delicious comforting food.    Daughter JUST landed at 7:30 pm ( was supposed to land at 3 pm‼) from...
osteria-natalina-tampa,1,2017-01-17 19:37:44,We were refused service due to having our two children with us which was a first for me.  I was doubly surprised since one of the pictures I saw on Yelp...
ox-and-fields-tampa-2,5,2017-02-19 11:46:00,Nice place a converted house semi rusty decor! My friend and I ordered for appetizers Tuna Poke and Crab Rangoon Beignets. The POKE WAS OUTSTANDING full...
ox-and-fields-tampa-2,4,2017-04-10 10:44:27,A solid 3 stars for food and 5 stars for service so landed in the middle at a 4 overall.  It was easy to get a reservation via Open Table and the hostesses...
ox-and-fields-tampa-2,3,2017-04-08 18:52:14,We just had dinner and overall was ok but there are a couple things to watch for.  We ordered a bottle of the French 2010 Bordeaux as per the wine list....
oxford-exchange-tampa,5,2017-04-13 16:55:57,Beautiful spot to stop for a coffee.  Very relaxing courtyard with fountain in middle plants and glass roof to let the Tampa sunlight shine through.  If...
oxford-exchange-tampa,4,2017-04-20 09:49:32,I think this is a very unique and trendy spots.  The decor is really cool and comfortable.  The gifts are fun to look at but the prices are not for the...
oxford-exchange-tampa,4,2017-04-18 09:47:05,It hurts me to give only 4 stars because the atmosphere is so beautiful and I honestly could have stayed there all day looking at the amazing coffee table...
oystercatchers-tampa,5,2017-01-03 07:37:58,Gotta say this was the best brunch I will ever see in my entire life! It was damn expensive but worth every penny! We went on New Year's Day so there was an...
oystercatchers-tampa,3,2017-03-22 10:35:59,Very expensive for average seafood.We started with chorizo mussels which were good. The sourdough bread they gave us was probably my favorite thing we had...
oystercatchers-tampa,2,2017-03-16 17:10:44,I had the Black Grouper which came with a side of asparagus and rice pilaf (recommended by our server). The dish also had a side of a lemon butter caper...
pane-rustica-tampa-3,5,2017-02-09 07:06:44,The pasta desserts and pizza are all A-M-A-Z-I-N-G! This is definitely a gem in South Tampa. Located just minutes away from the famous Bayshore Blvd Pane...
pane-rustica-tampa-3,3,2017-02-28 05:51:08,I found myself at Pane Rustica on a weekday afternoon after reading all of the rave reviews on Yelp.  The restaurant is located in a strip mall conveniently...
pane-rustica-tampa-3,4,2016-11-03 09:56:04,My husband and I are regulars at Pane Rustica usually there at least once a week for lunch. We usually order the Oak Grilled Chicken Salad (ingredients in...
paninoteca-tampa,5,2016-12-04 15:09:50,So glad we stopped. Doesn't look like much from the outside but the food is outstanding. We ordered tabouli hummus lamb meatballs and tzatziki. And the...
paninoteca-tampa,3,2017-03-06 06:35:13,I think Paninoteca has decent food and decent service and it is a good option for a pre-show dinner before heading to the Tampa Theater or Performing Arts...
paninoteca-tampa,5,2017-04-06 10:08:04,Great atmosphere and excellent food. I will definitely come here again .
piccola-italia-bistro-tampa,5,2017-03-11 19:21:35,Authentic Fresh HomemadeWe had a fantastic experience. From the lightly battered and fried smelt to the Tiramisu this place was first class all the way....
piccola-italia-bistro-tampa,5,2017-02-27 10:57:20,Awesome new place.  Family owned and everything is made fresh from scratch.  Authentic and delicious!!!I've purchased the party trey of baked zeti and the...
piccola-italia-bistro-tampa,5,2017-03-15 11:35:13,Simply wonderful!    I rarely give 5 stars but this bistro begs for it.  It is tiny only 3 tables and 10 chairs with limited parking in a small strip...
rooster-and-the-till-tampa,5,2017-04-13 15:01:55,This place is a Tampa gem!I was in Tampa for work and my coworkers and I decided to come here based on Yelp reviews and we were not disappointed. We...
rooster-and-the-till-tampa,4,2017-04-14 21:30:32,Let me tell you this place is absolutely fantastic! There's a growing trend in opening farm to table type restaurants. With these types of places you're...
rooster-and-the-till-tampa,5,2017-04-02 18:43:47,Definitely sit in front of the kitchen!Everything was amazing from the drinks to appetizers to dinner to dessert - MUST try!!! I'd go back to Florida just...
rubios-coastal-grill-tampa-2,5,2017-03-08 13:59:52,This was our first time here and I was very pleased! The menu has a nice selection apart from their famous tacos - they have enchiladas salads and bowls....
rubios-coastal-grill-tampa-2,3,2017-04-02 19:21:01,Gave them a second chance. Stopped in with a coworker and we both got chicken California bowls. The chicken was nicely seasoned. The other ingredients added...
rubios-coastal-grill-tampa-2,2,2017-03-29 18:11:54,Heading home after a long day seemed to provide the ideal opportunity to try the food here. First clue that I might be in for a disappointing experience...
rusty-pelican-tampa,5,2017-04-09 11:58:36,You cannot obtain this level of service quality food and beverage for the price anywhere; not to mention the view. I would highly recommend this brunch for...
rusty-pelican-tampa,5,2017-03-11 04:12:37,This place is a great place for business conferences weddings club meetings and the like.  It is also a great place for lunch with a friend or business...
rusty-pelican-tampa,5,2017-02-21 09:42:36,Such an amazing Sunday brunch spot! With a great waterfront view of Tampa Bay I might add.Its $39 for unlimited brunch buffet and bottomless mimosas &...
sacred-pepper-tampa,5,2017-04-19 10:48:44,Never ever had a bad mealHere! Everything is soGood!! Get the sea bass for sure!! The drinks are great too!! One of the best restaurants in Tampa......
sacred-pepper-tampa,4,2017-03-26 09:18:38,Last night my fiancé and I tried the Sacred Pepper on a double date. From the moment we walked into the Sacred Pepper everything was fantastic! The decor is...
sacred-pepper-tampa,5,2017-03-17 20:46:22,Really impressed with the Sacred Pepper. Came here mid week a Wednesday evening I believe with no reservation. The place wasn't busy yet but it was...
sofresh-tampa-4,5,2017-03-24 10:38:26,The best spot in tampa to eat healthy. Personal favorite is the power bowl with chicken the goat cheese makes it.Honorable mentions-breakfast bowl
sofresh-tampa-4,5,2017-02-25 10:44:06,Went to this place two days in a row for lunch. Delicious food. The workers are very polite. I had the power bowl and I felt very good after eating it....
sofresh-tampa-4,5,2017-02-25 09:33:40,I really really like this place. I had never heard of it before but recently started working downtown. I walked past it one day on the way to run an...
tampa-bay-brewing-company-tampa,5,2017-04-10 16:24:27,Bomb burger with blue cheese was one of the best burgers I have ever had. We also got the mushroom pizza. Both were a healthy portion and plenty to share....
tampa-bay-brewing-company-tampa,5,2017-04-10 05:39:43,We had a really good dinner at the Tampa Bay Brewing Company.Mason delivered impressive top notch service the beers were really great and the menu was...
